#time magnitude filter
187.0 23.28 y
187.0 23.08 z
188.0 22.07 g
188.0 22.82 i
188.0 22.49 r
188.0 21.7 u
188.0 23.29 y
188.0 23.08 z
189.0 22.07 g
189.0 22.83 i
189.0 22.49 r
189.0 21.7 u
189.0 23.3 y
189.0 23.09 z
190.0 22.08 g
190.0 22.83 i
190.0 22.5 r
190.0 21.71 u
190.0 23.3 y
190.0 23.09 z
191.0 22.09 g
191.0 22.84 i
191.0 22.5 r
191.0 21.71 u
191.0 23.31 y
191.0 23.1 z
192.0 22.09 g
192.0 22.85 i
192.0 22.51 r
192.0 21.72 u
192.0 23.31 y
192.0 23.1 z
193.0 22.1 g
193.0 22.85 i
193.0 22.51 r
193.0 21.72 u
193.0 23.32 y
193.0 23.11 z
194.0 22.1 g
194.0 22.86 i
194.0 22.52 r
194.0 21.73 u
194.0 23.32 y
194.0 23.11 z
195.0 22.11 g
195.0 22.86 i
195.0 22.52 r
195.0 21.73 u
195.0 23.33 y
195.0 23.12 z
196.0 22.11 g
196.0 22.87 i
196.0 22.53 r
196.0 21.74 u
196.0 23.33 y
196.0 23.13 z
197.0 22.12 g
197.0 22.87 i
197.0 22.54 r
197.0 21.74 u
197.0 23.34 y
197.0 23.13 z
198.0 22.12 g
198.0 22.88 i
198.0 22.54 r
198.0 21.75 u
198.0 23.34 y
198.0 23.14 z
199.0 22.13 g
199.0 22.88 i
199.0 22.55 r
199.0 21.75 u
199.0 23.35 y
199.0 23.14 z
200.0 22.13 g
200.0 22.89 i
200.0 22.55 r
200.0 21.76 u
200.0 23.35 y
200.0 23.15 z
201.0 22.14 g
201.0 22.89 i
201.0 22.56 r
201.0 21.76 u
201.0 23.36 y
201.0 23.15 z
202.0 22.14 g
202.0 22.9 i
202.0 22.56 r
202.0 21.77 u
202.0 23.36 y
202.0 23.16 z
203.0 22.15 g
203.0 22.9 i
203.0 22.57 r
203.0 21.77 u
203.0 23.37 y
203.0 23.16 z
204.0 22.15 g
204.0 22.91 i
204.0 22.57 r
204.0 21.78 u
204.0 23.37 y
204.0 23.17 z
205.0 22.16 g
205.0 22.91 i
205.0 22.58 r
205.0 21.78 u
205.0 23.38 y
205.0 23.17 z
206.0 22.16 g
206.0 22.92 i
206.0 22.58 r
206.0 21.79 u
206.0 23.39 y
206.0 23.18 z
207.0 22.17 g
207.0 22.92 i
207.0 22.59 r
207.0 21.79 u
207.0 23.39 y
207.0 23.18 z
208.0 22.17 g
208.0 22.93 i
208.0 22.59 r
208.0 21.8 u
208.0 23.4 y
208.0 23.19 z
209.0 22.18 g
209.0 22.93 i
209.0 22.6 r
209.0 21.8 u
209.0 23.4 y
209.0 23.19 z
210.0 22.18 g
210.0 22.94 i
210.0 22.6 r
210.0 21.81 u
210.0 23.41 y
210.0 23.2 z
211.0 22.19 g
211.0 22.94 i
211.0 22.61 r
211.0 21.81 u
211.0 23.41 y
211.0 23.2 z
212.0 22.19 g
212.0 22.95 i
212.0 22.61 r
212.0 21.82 u
212.0 23.42 y
212.0 23.21 z
213.0 22.2 g
213.0 22.95 i
213.0 22.62 r
213.0 21.82 u
213.0 23.42 y
213.0 23.21 z
214.0 22.2 g
214.0 22.96 i
214.0 22.62 r
214.0 21.83 u
214.0 23.43 y
214.0 23.22 z
215.0 22.21 g
215.0 22.96 i
215.0 22.63 r
215.0 21.83 u
215.0 23.43 y
215.0 23.22 z
216.0 22.21 g
216.0 22.97 i
216.0 22.63 r
216.0 21.84 u
216.0 23.44 y
216.0 23.23 z
217.0 22.22 g
217.0 22.97 i
217.0 22.64 r
217.0 21.84 u
217.0 23.44 y
217.0 23.23 z
218.0 22.22 g
218.0 22.98 i
218.0 22.64 r
218.0 21.85 u
218.0 23.45 y
218.0 23.24 z
219.0 22.23 g
219.0 22.98 i
219.0 22.65 r
219.0 21.85 u
219.0 23.45 y
219.0 23.24 z
220.0 22.23 g
220.0 22.99 i
220.0 22.65 r
220.0 21.86 u
220.0 23.46 y
220.0 23.25 z
221.0 22.24 g
221.0 22.99 i
221.0 22.66 r
221.0 21.86 u
221.0 23.46 y
221.0 23.25 z
222.0 22.24 g
222.0 23.0 i
222.0 22.66 r
222.0 21.87 u
222.0 23.47 y
222.0 23.26 z
223.0 22.25 g
223.0 23.0 i
223.0 22.67 r
223.0 21.87 u
223.0 23.47 y
223.0 23.26 z
224.0 22.25 g
224.0 23.01 i
224.0 22.67 r
224.0 21.88 u
224.0 23.48 y
224.0 23.27 z
225.0 22.26 g
225.0 23.01 i
225.0 22.68 r
225.0 21.88 u
225.0 23.48 y
225.0 23.27 z
226.0 22.26 g
226.0 23.02 i
226.0 22.68 r
226.0 21.89 u
226.0 23.49 y
226.0 23.28 z
227.0 22.27 g
227.0 23.02 i
227.0 22.69 r
227.0 21.89 u
227.0 23.49 y
227.0 23.28 z
228.0 22.27 g
228.0 23.03 i
228.0 22.69 r
228.0 21.9 u
228.0 23.5 y
228.0 23.29 z
229.0 22.28 g
229.0 23.03 i
229.0 22.7 r
229.0 21.9 u
229.0 23.5 y
229.0 23.29 z
230.0 22.28 g
230.0 23.04 i
230.0 22.7 r
230.0 21.91 u
230.0 23.51 y
230.0 23.3 z
231.0 22.29 g
231.0 23.04 i
231.0 22.71 r
231.0 21.91 u
231.0 23.51 y
231.0 23.3 z
232.0 22.29 g
232.0 23.05 i
